Date,Close,GDP,Debt,DXY
28-03-2022,76.278503,2.748,597.22,98.31
29-03-2022,76.034103,2.748,597.22,98.31
30-03-2022,75.666702,2.748,597.22,98.31
31-03-2022,75.827797,2.748,597.22,98.31
1-4-2022,75.909203,2.766,600.43,102.96
4-4-2022,75.994797,2.766,600.43,102.96
5-4-2022,75.477997,2.766,600.43,102.96
6-4-2022,75.450699,2.766,600.43,102.96
7-4-2022,75.945099,2.766,600.43,102.96
8-4-2022,75.9132,2.766,600.43,102.96
11-4-2022,75.917297,2.766,600.43,102.96
12-4-2022,75.836998,2.766,600.43,102.96
13-04-2022,76.149803,2.766,600.43,102.96
14-04-2022,76.121696,2.766,600.43,102.96
15-04-2022,76.3088,2.766,600.43,102.96
18-04-2022,76.331398,2.766,600.43,102.96
19-04-2022,76.280197,2.766,600.43,102.96
20-04-2022,76.445396,2.766,600.43,102.96
21-04-2022,76.276199,2.766,600.43,102.96
22-04-2022,76.285202,2.766,600.43,102.96
25-04-2022,76.463501,2.766,600.43,102.96
26-04-2022,76.527802,2.766,600.43,102.96
27-04-2022,76.794098,2.766,600.43,102.96
28-04-2022,76.472198,2.766,600.43,102.96
29-04-2022,76.588997,2.766,600.43,102.96
2-5-2022,76.523102,2.766,600.43,101.75
3-5-2022,76.524101,2.766,600.43,101.75
4-5-2022,76.4673,2.766,600.43,101.75
5-5-2022,76.001602,2.766,600.43,101.75
6-5-2022,76.541801,2.766,600.43,101.75
9-5-2022,76.957497,2.766,600.43,101.75
10-5-2022,77.365501,2.766,600.43,101.75
11-5-2022,77.2714,2.766,600.43,101.75
12-5-2022,77.418404,2.766,600.43,101.75
13-05-2022,77.443802,2.766,600.43,101.75
16-05-2022,77.486298,2.766,600.43,101.75
17-05-2022,77.805397,2.766,600.43,101.75
18-05-2022,77.372398,2.766,600.43,101.75
19-05-2022,77.82,2.766,600.43,101.75
20-05-2022,77.421097,2.766,600.43,101.75
23-05-2022,77.818398,2.766,600.43,101.75
24-05-2022,77.526802,2.766,600.43,101.75
25-05-2022,77.478798,2.766,600.43,101.75
26-05-2022,77.497299,2.766,600.43,101.75
27-05-2022,77.630203,2.766,600.43,101.75
30-05-2022,77.692001,2.766,600.43,101.75
31-05-2022,77.520897,2.766,600.43,101.75
1-6-2022,77.598999,2.8,606.33,104.69
2-6-2022,77.584099,2.8,606.33,104.69
3-6-2022,77.360497,2.8,606.33,104.69
6-6-2022,77.694199,2.8,606.33,104.69
7-6-2022,77.820999,2.8,606.33,104.69
8-6-2022,77.670601,2.8,606.33,104.69
9-6-2022,77.724297,2.8,606.33,104.69
10-6-2022,77.818703,2.8,606.33,104.69
13-06-2022,78.177597,2.8,606.33,104.69
14-06-2022,78.160599,2.8,606.33,104.69
15-06-2022,77.985497,2.8,606.33,104.69
16-06-2022,77.9002,2.8,606.33,104.69
17-06-2022,77.977699,2.8,606.33,104.69
20-06-2022,77.961403,2.8,606.33,104.69
21-06-2022,77.933998,2.8,606.33,104.69
22-06-2022,78.134903,2.8,606.33,104.69
23-06-2022,78.1931,2.8,606.33,104.69
24-06-2022,78.142403,2.8,606.33,104.69
27-06-2022,78.252296,2.8,606.33,104.69
28-06-2022,78.441101,2.8,606.33,104.69
29-06-2022,79.073196,2.8,606.33,104.69
30-06-2022,78.8983,2.8,606.33,104.69
1-7-2022,78.962997,2.8,606.33,105.9
4-7-2022,78.950699,2.8,606.33,105.9
5-7-2022,78.939499,2.8,606.33,105.9
6-7-2022,79.368401,2.8,606.33,105.9
7-7-2022,79.0439,2.8,606.33,105.9
8-7-2022,79.221603,2.8,606.33,105.9
11-7-2022,79.331398,2.8,606.33,105.9
12-7-2022,79.477798,2.8,606.33,105.9
13-07-2022,79.476402,2.8,606.33,105.9
14-07-2022,79.807503,2.8,606.33,105.9
15-07-2022,79.878304,2.8,606.33,105.9
18-07-2022,79.720497,2.8,606.33,105.9
19-07-2022,80.030296,2.8,606.33,105.9
20-07-2022,79.855904,2.8,606.33,105.9
21-07-2022,80.003403,2.8,606.33,105.9
22-07-2022,79.775902,2.8,606.33,105.9
25-07-2022,79.876801,2.8,606.33,105.9
26-07-2022,79.722504,2.8,606.33,105.9
27-07-2022,79.841202,2.8,606.33,105.9
28-07-2022,79.847397,2.8,606.33,105.9
29-07-2022,79.571503,2.8,606.33,105.9
1-8-2022,79.194801,2.832,612.45,108.7
2-8-2022,78.955704,2.832,612.45,108.7
3-8-2022,78.6045,2.832,612.45,108.7
4-8-2022,79.118301,2.832,612.45,108.7
5-8-2022,79.1549,2.832,612.45,108.7
8-8-2022,79.410599,2.832,612.45,108.7
9-8-2022,79.601898,2.832,612.45,108.7
10-8-2022,79.5784,2.832,612.45,108.7
11-8-2022,79.097801,2.832,612.45,108.7
12-8-2022,79.613998,2.832,612.45,108.7
15-08-2022,79.627602,2.832,612.45,108.7
16-08-2022,79.552902,2.832,612.45,108.7
17-08-2022,79.146004,2.832,612.45,108.7
18-08-2022,79.359703,2.832,612.45,108.7
19-08-2022,79.766701,2.832,612.45,108.7
22-08-2022,79.9179,2.832,612.45,108.7
23-08-2022,79.883797,2.832,612.45,108.7
24-08-2022,79.8545,2.832,612.45,108.7
25-08-2022,79.796799,2.832,612.45,108.7
26-08-2022,79.882896,2.832,612.45,108.7
29-08-2022,79.959099,2.832,612.45,108.7
30-08-2022,79.967903,2.832,612.45,108.7
31-08-2022,79.682297,2.832,612.45,108.7
1-9-2022,79.548798,2.832,612.45,112.12
2-9-2022,79.716797,2.832,612.45,112.12
5-9-2022,79.724503,2.832,612.45,112.12
6-9-2022,79.782997,2.832,612.45,112.12
7-9-2022,79.895103,2.832,612.45,112.12
8-9-2022,79.649803,2.832,612.45,112.12
9-9-2022,79.706299,2.832,612.45,112.12
12-9-2022,79.6558,2.832,612.45,112.12
13-09-2022,79.355301,2.832,612.45,112.12
14-09-2022,79.602402,2.832,612.45,112.12
15-09-2022,79.453697,2.832,612.45,112.12
16-09-2022,79.849098,2.832,612.45,112.12
19-09-2022,79.689499,2.832,612.45,112.12
20-09-2022,79.707497,2.832,612.45,112.12
21-09-2022,79.762703,2.832,612.45,112.12
22-09-2022,80.050697,2.832,612.45,112.12
23-09-2022,81.062202,2.832,612.45,112.12
26-09-2022,81.254799,2.832,612.45,112.12
27-09-2022,81.615799,2.832,612.45,112.12
28-09-2022,81.724602,2.832,612.45,112.12
29-09-2022,81.428703,2.832,612.45,112.12
30-09-2022,81.480598,2.832,612.45,112.12
3-10-2022,81.521301,2.857,618.56,111.53
4-10-2022,81.495003,2.857,618.56,111.53
5-10-2022,81.4655,2.857,618.56,111.53
6-10-2022,81.648804,2.857,618.56,111.53
7-10-2022,82.348999,2.857,618.56,111.53
10-10-2022,82.832298,2.857,618.56,111.53
11-10-2022,82.4207,2.857,618.56,111.53
12-10-2022,82.273903,2.857,618.56,111.53
13-10-2022,82.199997,2.857,618.56,111.53
14-10-2022,82.192101,2.857,618.56,111.53
17-10-2022,82.412804,2.857,618.56,111.53
18-10-2022,82.194702,2.857,618.56,111.53
19-10-2022,82.2864,2.857,618.56,111.53
20-10-2022,82.997002,2.857,618.56,111.53
21-10-2022,82.825699,2.857,618.56,111.53
24-10-2022,82.541298,2.857,618.56,111.53
25-10-2022,82.761497,2.857,618.56,111.53
26-10-2022,82.445297,2.857,618.56,111.53
27-10-2022,82.049599,2.857,618.56,111.53
28-10-2022,82.442497,2.857,618.56,111.53
31-10-2022,82.239197,2.857,618.56,111.53
1-11-2022,82.728996,2.857,618.56,105.95
2-11-2022,82.684502,2.857,618.56,105.95
3-11-2022,82.888397,2.857,618.56,105.95
4-11-2022,82.681801,2.857,618.56,105.95
7-11-2022,81.974998,2.857,618.56,105.95
8-11-2022,81.825996,2.857,618.56,105.95
9-11-2022,81.405197,2.857,618.56,105.95
10-11-2022,81.343803,2.857,618.56,105.95
11-11-2022,80.482903,2.857,618.56,105.95
14-11-2022,80.497002,2.857,618.56,105.95
15-11-2022,80.991997,2.857,618.56,105.95
16-11-2022,81.071404,2.857,618.56,105.95
17-11-2022,81.4953,2.857,618.56,105.95
18-11-2022,81.524902,2.857,618.56,105.95
21-11-2022,81.519897,2.857,618.56,105.95
22-11-2022,81.727699,2.857,618.56,105.95
23-11-2022,81.714996,2.857,618.56,105.95
24-11-2022,81.632896,2.857,618.56,105.95
25-11-2022,81.655403,2.857,618.56,105.95
28-11-2022,81.669701,2.857,618.56,105.95
29-11-2022,81.650299,2.857,618.56,105.95
30-11-2022,81.630898,2.857,618.56,105.95
1-12-2022,81.305298,2.897,624.46,103.52
2-12-2022,81.162201,2.897,624.46,103.52
5-12-2022,81.422501,2.897,624.46,103.52
6-12-2022,81.899002,2.897,624.46,103.52
7-12-2022,82.3722,2.897,624.46,103.52
8-12-2022,82.253502,2.897,624.46,103.52
9-12-2022,82.279198,2.897,624.46,103.52
12-12-2022,82.413002,2.897,624.46,103.52
13-12-2022,82.644699,2.897,624.46,103.52
14-12-2022,82.402496,2.897,624.46,103.52
15-12-2022,82.508003,2.897,624.46,103.52
16-12-2022,82.857903,2.897,624.46,103.52
19-12-2022,82.725998,2.897,624.46,103.52
20-12-2022,82.581902,2.897,624.46,103.52
21-12-2022,82.636902,2.897,624.46,103.52
22-12-2022,82.878601,2.897,624.46,103.52
23-12-2022,82.874901,2.897,624.46,103.52
26-12-2022,82.604103,2.897,624.46,103.52
27-12-2022,82.902901,2.897,624.46,103.52
28-12-2022,82.7761,2.897,624.46,103.52
29-12-2022,82.851997,2.897,624.46,103.52
30-12-2022,82.835098,2.897,624.46,103.52
